ts_code,close
000417.SZ,-0.17200000000000065
000419.SZ,-0.15200000000000097
000420.SZ,-0.07400000000000093
000421.SZ,-0.08900000000000062
000422.SZ,-0.05700000000000391
000423.SZ,0.7939999999999996
000425.SZ,-0.1140000000000003
000426.SZ,-0.03200000000000201
000428.SZ,-0.08800000000000084
000429.SZ,0.1129999999999985
000430.SZ,-0.07700000000000025
000488.SZ,-0.031000000000000322
000498.SZ,-0.031000000000000392
000501.SZ,-0.5210000000000011
000503.SZ,0.005999999999997995
000504.SZ,-0.0750000000000016
000505.SZ,-0.127000000000001
000506.SZ,0.12199999999999947
000507.SZ,-0.06900000000000056
000509.SZ,-0.021000000000000626
000510.SZ,-0.039000000000000416
000513.SZ,-0.0010000000000006122
000514.SZ,-0.0739999999999998
000516.SZ,-0.048000000000000306
000517.SZ,-0.040000000000000174
000518.SZ,-0.009000000000000253
000519.SZ,-0.030000000000000273
000520.SZ,-0.01600000000000085
000521.SZ,-0.03300000000000104
000523.SZ,-0.03500000000000046
000524.SZ,-0.20700000000000165
000525.SZ,-0.4000000000000012
000526.SZ,-0.6830000000000069
000528.SZ,-0.08500000000000184
000529.SZ,-0.0630000000000011
000530.SZ,-0.09100000000000087
000531.SZ,-0.05800000000000106
000532.SZ,-0.5940000000000035
000533.SZ,-0.010000000000000309
000534.SZ,0.10999999999999831
000536.SZ,-0.03200000000000026
000537.SZ,-0.005000000000001576
000538.SZ,0.46199999999999897
000539.SZ,-0.042000000000000565
000541.SZ,-0.023000000000001387
000543.SZ,-0.07100000000000112
000544.SZ,-0.026000000000000974
000545.SZ,-0.030000000000000488
000546.SZ,-0.10700000000000068
000547.SZ,0.004999999999998972
000548.SZ,-0.10400000000000065
000550.SZ,-0.08600000000000399
000551.SZ,-0.008000000000002951
000552.SZ,-0.01300000000000045
000553.SZ,0.22099999999999909
000554.SZ,-0.06100000000000085
000555.SZ,0.2539999999999972
000557.SZ,-0.03300000000000102
000558.SZ,-0.2970000000000008
000559.SZ,0.007999999999998965
000560.SZ,-0.028000000000000726
000561.SZ,0.012999999999998759
000563.SZ,-0.00800000000000074
000564.SZ,-0.11200000000000075
000565.SZ,0.010999999999999122
000566.SZ,-0.09900000000000032
000567.SZ,-0.044000000000001
000568.SZ,-0.659000000000017
000570.SZ,0.0019999999999996045
000571.SZ,-0.06000000000000045
000572.SZ,-0.10700000000000082
000573.SZ,-0.04200000000000031
000576.SZ,-0.08400000000000005
000581.SZ,0.06399999999999974
000582.SZ,-0.009000000000001151
000584.SZ,-0.053000000000000554
000586.SZ,0.36699999999999844
000589.SZ,-0.02100000000000045
000590.SZ,-0.13800000000000076
000591.SZ,-0.026000000000000714
000592.SZ,-0.13500000000000031
000593.SZ,-0.08500000000000053
000595.SZ,-0.049000000000000994
000596.SZ,-3.323000000000025
000597.SZ,-0.03400000000000074
000598.SZ,0.016999999999999415
000599.SZ,-0.010000000000000777
000600.SZ,0.0819999999999995
000601.SZ,-0.03400000000000064
000603.SZ,-0.06000000000000201
000605.SZ,-0.04100000000000101
000607.SZ,-0.09400000000000074
000608.SZ,-0.041000000000000494
000609.SZ,-0.05500000000000039
000610.SZ,-0.5560000000000016
000612.SZ,-0.028000000000001146
000615.SZ,-0.07800000000000061
000617.SZ,0.008999999999998638
000619.SZ,-0.3250000000000008
000620.SZ,-0.06600000000000021
000622.SZ,0.002999999999999726
000623.SZ,-0.027000000000003237
000625.SZ,0.003999999999998388
000626.SZ,-0.10700000000000065
000627.SZ,-0.09500000000000103
000628.SZ,0.719999999999995
000629.SZ,-0.01900000000000036
000630.SZ,-0.04200000000000054
000631.SZ,-0.036000000000000115
000632.SZ,-0.07500000000000046
000633.SZ,-0.07300000000000058
000635.SZ,0.15799999999999886
000636.SZ,0.13299999999999898
000637.SZ,-0.04600000000000043
000638.SZ,-0.10600000000000048
000639.SZ,-0.1590000000000006
000650.SZ,-0.014000000000000403
000651.SZ,0.14099999999998925
000652.SZ,-0.035000000000000815
000655.SZ,-0.07200000000000131
000656.SZ,0.02199999999999974
000657.SZ,-0.0030000000000002178
000659.SZ,-0.11600000000000016
000661.SZ,-0.6070000000000064
000663.SZ,0.12499999999999926
000665.SZ,0.006999999999999029
000668.SZ,-0.21900000000000194
000669.SZ,-0.02800000000000019
000670.SZ,0.21599999999999897
000672.SZ,-0.04000000000000106
000676.SZ,-0.04500000000000054
000677.SZ,0.056999999999999586
000678.SZ,-0.10300000000000074
000679.SZ,-0.4850000000000021
000680.SZ,-0.005000000000001966
000681.SZ,0.9659999999999942
000682.SZ,-0.03700000000000156
000683.SZ,-0.07200000000000131
000685.SZ,0.02199999999999961
000686.SZ,-0.029000000000001316
000688.SZ,-0.8160000000000026
000690.SZ,0.017999999999998895
000691.SZ,-0.09300000000000089
000692.SZ,0.01999999999999933
000695.SZ,-0.20700000000000174
000697.SZ,-0.01900000000000061
000698.SZ,0.04199999999999963
000700.SZ,0.010999999999998374
000701.SZ,-0.04600000000000086
000702.SZ,-0.15700000000000108
000703.SZ,-0.026000000000000797
000705.SZ,-0.05800000000000101
000707.SZ,-0.056000000000001104
000708.SZ,-0.05000000000000063
000709.SZ,-0.012000000000000238
000710.SZ,-0.18100000000000066
000711.SZ,0.004999999999999863
000712.SZ,-0.00700000000000077
000713.SZ,0.023999999999999168
000715.SZ,-0.43300000000000083
000716.SZ,-0.28600000000000136
000717.SZ,-0.054000000000000534
000718.SZ,-0.04800000000000038
000719.SZ,-0.036000000000001524
000720.SZ,-0.10400000000000056
000721.SZ,-0.557000000000003
000722.SZ,-0.16100000000000095
000723.SZ,-0.04600000000000019
000725.SZ,0.02799999999999947
000726.SZ,-0.0710000000000006
000727.SZ,-0.04800000000000073
000728.SZ,0.00999999999999895
000729.SZ,0.025999999999997924
000731.SZ,-0.0800000000000004
000733.SZ,0.06999999999999258
000735.SZ,-0.06200000000000049
000736.SZ,-0.126
000737.SZ,-0.06800000000000081
000738.SZ,0.05899999999999616
000739.SZ,-0.02400000000000143
000750.SZ,-0.014000000000000285
000751.SZ,-0.04200000000000008
000752.SZ,0.09599999999999848
000753.SZ,-0.1530000000000006
000755.SZ,-0.048000000000000174
000756.SZ,-0.005000000000002916
000757.SZ,-0.044000000000000775
000758.SZ,-0.011000000000000357
000759.SZ,0.12599999999999936
000761.SZ,-0.04200000000000053
000762.SZ,0.006999999999998419
000766.SZ,-0.0880000000000006
000767.SZ,-0.0320000000000004
000768.SZ,0.022999999999995777
000776.SZ,-0.018000000000002528
000777.SZ,-0.09500000000000146
000778.SZ,-0.008000000000000413
000779.SZ,-0.11500000000000168
000782.SZ,-0.0750000000000005
000783.SZ,0.012999999999999266
000785.SZ,-0.3220000000000004
000786.SZ,-0.10100000000000778
000788.SZ,0.11299999999999946
000789.SZ,-0.05500000000000046
000790.SZ,-0.061000000000000415
000791.SZ,-0.04500000000000092
000792.SZ,0.06399999999999757
000793.SZ,-0.14700000000000046
000795.SZ,-0.02100000000000155
000796.SZ,-0.20400000000000074
000797.SZ,-0.05400000000000062
000798.SZ,-0.04800000000000116
000799.SZ,-0.3770000000000053
000800.SZ,-0.03800000000000102
000801.SZ,-0.6140000000000015
000802.SZ,-0.1300000000000006
000803.SZ,-0.18600000000000053
000807.SZ,-0.11300000000000152
000809.SZ,-0.04100000000000076
000810.SZ,0.21499999999999767
000811.SZ,-0.3090000000000004
000812.SZ,-0.0760000000000007
000813.SZ,-0.23100000000000015
000815.SZ,0.06599999999999857
000816.SZ,-0.26600000000000024
000818.SZ,0.4109999999999985
000819.SZ,0.06299999999999896
000820.SZ,-0.057000000000000536
000821.SZ,-0.11800000000000314
000822.SZ,-0.08300000000000088
000823.SZ,0.40199999999999947
000825.SZ,-0.034000000000000266
000826.SZ,-0.16700000000000076
000828.SZ,-0.027000000000002227
000829.SZ,0.02699999999999934
000830.SZ,-0.02900000000000037
000831.SZ,-0.013000000000006201
000833.SZ,-0.10200000000000292
000837.SZ,-0.049000000000001286
000838.SZ,-0.05900000000000047
000839.SZ,-0.008000000000000377
000848.SZ,-0.054000000000000055
000850.SZ,-0.06900000000000064
000851.SZ,-0.0060000000000002525
000852.SZ,-0.05600000000000103
000856.SZ,-0.10000000000000046
000858.SZ,-0.409999999999999
000859.SZ,-0.013000000000000955
000860.SZ,-0.2130000000000012
000862.SZ,-0.04700000000000083
000863.SZ,-0.10400000000000041
000868.SZ,0.0009999999999992409
000869.SZ,-0.060000000000003495
000875.SZ,-0.058000000000000516
000876.SZ,-0.07500000000000129
000877.SZ,-0.055000000000000084
000878.SZ,-0.044000000000001656
000880.SZ,0.3159999999999983
000881.SZ,-0.04200000000000085
000882.SZ,-0.13000000000000017
000883.SZ,-0.0300000000000008
000885.SZ,-0.15900000000000136
000886.SZ,0.04799999999999932
000887.SZ,0.03999999999999817
000888.SZ,-0.1950000000000021
000889.SZ,0.005999999999999808
000890.SZ,-0.07500000000000041
000892.SZ,-0.2860000000000004
000893.SZ,-0.20100000000000184
000895.SZ,0.004999999999995455
000897.SZ,-0.056000000000000334
000898.SZ,-0.015000000000000216
000899.SZ,0.15099999999999947
000900.SZ,-0.03900000000000047
000901.SZ,0.03299999999999924
000902.SZ,-0.09800000000000252
000903.SZ,-0.017000000000000865
000905.SZ,-0.0730000000000007
000906.SZ,-0.05600000000000042
000908.SZ,-0.07800000000000057
000909.SZ,-0.06100000000000091
000910.SZ,-0.10400000000000113
000911.SZ,-0.1670000000000007
000912.SZ,-0.060000000000001136
000913.SZ,0.19699999999999887
000915.SZ,-0.06800000000000227
000917.SZ,-0.0970000000000009
000919.SZ,-0.113000000000001
000920.SZ,-0.004000000000001102
000921.SZ,0.03999999999999807
000922.SZ,-0.01600000000000167
000923.SZ,-0.084000000000003
000925.SZ,-0.14000000000000148
000926.SZ,-0.049000000000000356
000927.SZ,-0.02400000000000055
000928.SZ,-0.030000000000000575
000929.SZ,-0.30100000000000154
000930.SZ,-0.031000000000000298
000931.SZ,-0.07600000000000093
000932.SZ,-0.030000000000000516
000933.SZ,-0.3190000000000027
000935.SZ,-0.06900000000000135
000936.SZ,0.09499999999999935
000937.SZ,-0.07400000000000127
000938.SZ,0.6169999999999961
000948.SZ,0.008999999999998051
000949.SZ,-0.09300000000000054
000950.SZ,0.09899999999999864
000951.SZ,-0.13300000000000042
000952.SZ,-0.11500000000000084
000953.SZ,-0.10600000000000084
000955.SZ,-0.12200000000000044
000957.SZ,-0.047000000000001575
000958.SZ,-0.014000000000001234
000959.SZ,-0.019000000000000315
000960.SZ,-0.0820000000000007
000962.SZ,-0.01800000000000251
000963.SZ,0.015999999999995154
000965.SZ,-0.07700000000000033
000966.SZ,-0.03400000000000064
000967.SZ,-0.018000000000000047
000968.SZ,-0.0690000000000006
000969.SZ,0.008999999999998204
000970.SZ,0.05299999999999875
000972.SZ,-0.08000000000000049
000973.SZ,-0.16500000000000098
000975.SZ,-0.24300000000000302
000977.SZ,1.7329999999999954
000978.SZ,-0.10700000000000143
000980.SZ,-0.07000000000000003
000981.SZ,-0.12100000000000048
000983.SZ,-0.035000000000001606
000985.SZ,0.07999999999999695
000987.SZ,-0.01500000000000128
000988.SZ,0.842999999999993
000989.SZ,-0.019000000000001474
000990.SZ,-0.008000000000000692
000993.SZ,-0.08500000000000027
000995.SZ,-0.12900000000000209
000997.SZ,-0.043000000000001384
000998.SZ,-0.032000000000001326
000999.SZ,0.2069999999999969
001201.SZ,-0.1650000000000031
001202.SZ,-0.1980000000000014
001203.SZ,-0.04900000000000153
001205.SZ,-0.10000000000000385
001206.SZ,-0.11000000000000196
001207.SZ,0.004999999999996512
001208.SZ,-0.04300000000000126
001209.SZ,0.0929999999999981
001210.SZ,-0.24800000000000053
001211.SZ,0.0009999999999969864
001212.SZ,0.49899999999999534
001213.SZ,-0.02099999999999994
001215.SZ,-0.5050000000000041
001216.SZ,-0.09800000000000302
001217.SZ,-0.8100000000000018
001218.SZ,-0.21300000000000138
001219.SZ,-0.21900000000000244
001222.SZ,-0.0030000000000030076
001223.SZ,0.1709999999999953
001225.SZ,0.06799999999999551
001226.SZ,-0.03600000000000067
001227.SZ,-0.024000000000000427
001228.SZ,-0.24600000000000227
001229.SZ,-0.46900000000000686
001230.SZ,-0.17400000000000213
001231.SZ,-0.11300000000000386
001234.SZ,-0.35500000000000165
001236.SZ,-0.07400000000000156
001238.SZ,0.03599999999999887
001239.SZ,-0.09700000000000043
001255.SZ,-0.12900000000000306
001256.SZ,-0.10400000000000131
001258.SZ,-0.023000000000001512
001259.SZ,-0.14800000000000438
001260.SZ,0.013999999999996847
001266.SZ,0.35299999999999776
001267.SZ,-0.16400000000000073
001268.SZ,-0.0800000000000025
001269.SZ,-0.32200000000000617
001270.SZ,-0.06800000000000726
001277.SZ,-0.2180000000000044
001278.SZ,-0.006000000000001443
001279.SZ,-0.6450000000000031
001282.SZ,-0.04200000000000194
001283.SZ,1.681999999999995
001286.SZ,-0.03900000000000115
001287.SZ,0.24399999999999647
001288.SZ,0.525999999999999
001289.SZ,0.08499999999999716
001296.SZ,0.15199999999999783
001298.SZ,0.1889999999999968
001299.SZ,-0.17499999999999968
001300.SZ,-0.40800000000000264
001301.SZ,-0.16800000000001078
001306.SZ,-0.7090000000000075
001308.SZ,0.568999999999996
001309.SZ,2.0369999999999897
001311.SZ,-0.08200000000000594
001313.SZ,-0.020000000000001107
001314.SZ,0.8529999999999938
001316.SZ,-0.07700000000000591
001317.SZ,-0.7040000000000077
001318.SZ,-0.21700000000000194
001319.SZ,-0.2330000000000002
001322.SZ,-0.12900000000000128
001323.SZ,-0.29800000000000476
001324.SZ,-0.2540000000000021
001326.SZ,0.0749999999999968
001328.SZ,0.20399999999999485
001330.SZ,-0.2800000000000014
001331.SZ,-0.23000000000000212
001332.SZ,-0.12300000000000677
001333.SZ,-0.27900000000000413
001336.SZ,-0.24700000000000177
001337.SZ,-0.18100000000000283
001338.SZ,-0.04000000000000082
001339.SZ,0.3949999999999973
001358.SZ,-0.10200000000000206
001359.SZ,0.2749999999999984
001360.SZ,-0.1590000000000022
001366.SZ,-0.16100000000000042
001367.SZ,0.14799999999999647
001368.SZ,-0.17700000000000268
001373.SZ,0.13399999999999607
001376.SZ,-0.15700000000000172
001378.SZ,-0.20100000000000146
001379.SZ,-0.11000000000000099
001380.SZ,-0.19300000000000314
001387.SZ,-0.05500000000000058
001389.SZ,1.3579999999999894
001696.SZ,-0.3320000000000018
001872.SZ,-0.010000000000003624
001896.SZ,0.013999999999999721
001914.SZ,-0.08700000000000227
001965.SZ,0.004999999999998873
001979.SZ,-0.020000000000001038
002001.SZ,0.07999999999999852
002003.SZ,0.27799999999999897
002004.SZ,-0.043000000000000725
002005.SZ,-0.03600000000000025
002006.SZ,-0.18300000000000152
002007.SZ,0.18399999999999747
002008.SZ,0.17999999999999666
002009.SZ,-0.06700000000000277
002010.SZ,-0.06300000000000078
002011.SZ,-0.02800000000000121
002012.SZ,-0.08400000000000046
002014.SZ,-0.05000000000000116
002015.SZ,-0.031000000000000742
002016.SZ,-0.2730000000000008
002017.SZ,0.2399999999999982
002019.SZ,-0.05500000000000286
002020.SZ,-0.03700000000000149
002021.SZ,-0.027000000000000125
002022.SZ,-0.08300000000000013
002023.SZ,-0.05000000000000222
002024.SZ,-0.041000000000000286
002025.SZ,-0.06600000000001277
002026.SZ,0.15299999999999853
002027.SZ,0.0059999999999985195
002028.SZ,-0.0730000000000033
002029.SZ,-0.07900000000000076
002030.SZ,-0.02400000000000106
002031.SZ,-0.20000000000000107
002032.SZ,-0.18300000000000746
002033.SZ,-0.14900000000000163
002034.SZ,-0.06200000000000193
002035.SZ,-0.07200000000000081
002036.SZ,0.08099999999999855
002037.SZ,0.10899999999999947
002038.SZ,-0.032000000000001416
002039.SZ,-0.06600000000000268
002040.SZ,-0.04200000000000092
002041.SZ,-0.11000000000000185
002042.SZ,-0.07800000000000092
002043.SZ,-0.03500000000000127
002044.SZ,-0.05900000000000037
002045.SZ,0.6449999999999977
002046.SZ,-0.08100000000000283
002047.SZ,0.03799999999999942
002048.SZ,0.0009999999999987538
002049.SZ,1.0499999999999894
002050.SZ,0.06099999999999802
002051.SZ,0.008999999999998986
002052.SZ,0.15499999999999947
002053.SZ,0.12499999999999852
002054.SZ,-0.07000000000000044
002055.SZ,0.17099999999999896
002056.SZ,-0.02500000000000092
002057.SZ,-0.042000000000000634
002058.SZ,0.5839999999999985
002059.SZ,-0.08700000000000133
002060.SZ,-0.03400000000000066
002061.SZ,-0.019000000000000752
002062.SZ,-0.0660000000000007
002063.SZ,0.003999999999999227
002064.SZ,-0.04600000000000108
002065.SZ,0.010999999999998589
002066.SZ,-0.13400000000000215
002067.SZ,-0.07000000000000045
002068.SZ,-0.0520000000000009
002069.SZ,-0.09400000000000082
002072.SZ,-0.07000000000000078
002073.SZ,-0.002000000000001291
002074.SZ,0.04299999999999904
002075.SZ,0.05399999999999962
002076.SZ,-0.013999999999999967
002077.SZ,0.48599999999999655
002078.SZ,-0.0330000000000019
002079.SZ,0.05999999999999852
002080.SZ,0.13699999999999826
002081.SZ,-0.03700000000000074
002082.SZ,-0.07700000000000096
002083.SZ,-0.007000000000000883
002084.SZ,-0.04600000000000023
002085.SZ,0.06499999999999787
002086.SZ,-0.14400000000000068
002088.SZ,-0.03700000000000162
002090.SZ,0.09399999999999854
002091.SZ,-0.046000000000001436
002092.SZ,-0.03700000000000036
002093.SZ,0.08699999999999843
002094.SZ,-0.029000000000000813
002095.SZ,-0.1760000000000011
002096.SZ,0.10799999999999864
002097.SZ,-0.05500000000000092
002098.SZ,-0.09200000000000098
002099.SZ,-0.07800000000000064
002100.SZ,-0.0530000000000007
002101.SZ,0.020999999999997233
002102.SZ,-0.014000000000000387
002103.SZ,-0.8530000000000023
002104.SZ,0.03099999999999874
002105.SZ,-0.2550000000000002
002106.SZ,0.17099999999999965
002107.SZ,-0.03900000000000105
002108.SZ,-0.033000000000000494
002109.SZ,-0.042000000000000426
002110.SZ,-0.03900000000000033
002111.SZ,-0.02600000000000064
002112.SZ,-0.004000000000001506
002114.SZ,-0.11000000000000074
002115.SZ,-0.5310000000000016
002116.SZ,0.10999999999999958
002117.SZ,0.09899999999999763
002119.SZ,0.2429999999999982
002120.SZ,-0.04400000000000066
002121.SZ,0.023000000000000003
002122.SZ,0.12099999999999934
002123.SZ,0.21699999999999808
002124.SZ,-0.020000000000000396
002125.SZ,-0.08000000000000115
002126.SZ,0.04299999999999792
002127.SZ,-0.11800000000000102
002128.SZ,-0.14300000000000396
002129.SZ,-0.03000000000000123
002130.SZ,0.4309999999999953
002131.SZ,0.07099999999999972
002132.SZ,-0.04800000000000035
002133.SZ,-0.09500000000000018
002134.SZ,0.26599999999999996
002135.SZ,-0.06800000000000112
002136.SZ,-0.0030000000000012764
002137.SZ,0.29299999999999926
002138.SZ,0.4989999999999954
002139.SZ,0.028999999999997944
002140.SZ,-0.08100000000000077
002141.SZ,-0.042000000000000204
002142.SZ,-0.09200000000000405
002144.SZ,-0.1340000000000026
002145.SZ,-0.023000000000000836
002146.SZ,-0.042000000000000204
002148.SZ,-0.4450000000000009
002149.SZ,0.5879999999999967
002150.SZ,-0.013000000000001389
002151.SZ,0.014999999999994814
002152.SZ,0.0729999999999991
002153.SZ,0.003999999999999196
002154.SZ,-0.007000000000001222
002155.SZ,-0.1820000000000017
002156.SZ,0.4439999999999962
002157.SZ,-0.010000000000000463
002158.SZ,-0.06100000000000324
002159.SZ,-0.40900000000000275
002160.SZ,-0.05100000000000022
002161.SZ,-0.008000000000000496
002162.SZ,-0.15100000000000055
002163.SZ,-0.22200000000000136
002164.SZ,-0.0860000000000007
002165.SZ,-0.03200000000000036
002166.SZ,-0.0410000000000011
002167.SZ,-0.05400000000000141
002168.SZ,-0.039000000000000666
002169.SZ,0.01899999999999843
002170.SZ,-0.09700000000000082
002171.SZ,-0.013000000000000723
002172.SZ,-0.10900000000000057
002173.SZ,0.26099999999999857
002174.SZ,-0.02000000000000026
002175.SZ,-0.36000000000000104
002176.SZ,-0.04600000000000051
002177.SZ,-0.062000000000000735
002178.SZ,-0.3260000000000004
002179.SZ,0.19399999999999273
002180.SZ,0.9209999999999982
002181.SZ,0.4779999999999995
002182.SZ,-0.048000000000002534
002183.SZ,-0.034000000000001
002184.SZ,-0.08500000000000116
002185.SZ,0.11399999999999702
002186.SZ,-0.24300000000000213
002187.SZ,-0.4000000000000005
002188.SZ,-0.03600000000000034
002189.SZ,0.5679999999999963
002190.SZ,-0.06300000000000246
002191.SZ,-0.0470000000000007
002192.SZ,-0.06700000000000325
002193.SZ,-0.29700000000000104
002194.SZ,0.03399999999999787
002195.SZ,0.10799999999999865
002196.SZ,-0.05700000000000028
002197.SZ,-0.012000000000000365
002198.SZ,-0.38400000000000123
002199.SZ,0.2899999999999978
002200.SZ,-0.03400000000000076
002201.SZ,-0.12200000000000141
002202.SZ,0.03199999999999949
002203.SZ,0.002999999999998336
002204.SZ,-0.0480000000000005
002205.SZ,0.16299999999999876
002206.SZ,-0.05200000000000051
002207.SZ,-0.13100000000000003
002208.SZ,-0.050000000000000835
002209.SZ,-0.154000000000002
002210.SZ,-0.0030000000000002833
002211.SZ,-0.34900000000000037
002212.SZ,0.04599999999999915
002213.SZ,0.19299999999999953
002214.SZ,-0.17300000000000113
002215.SZ,0.16899999999999946
002216.SZ,-0.06900000000000221
002217.SZ,0.0689999999999998
002218.SZ,-0.04600000000000045
002219.SZ,-0.06300000000000047
002221.SZ,-0.054000000000001554
002222.SZ,0.7499999999999979
002223.SZ,0.3049999999999934
002224.SZ,-0.034000000000000155
002225.SZ,-0.02700000000000104
002226.SZ,-0.018000000000000835
002227.SZ,0.07599999999999901
002228.SZ,-0.03400000000000097
002229.SZ,-0.1180000000000025
002230.SZ,0.41499999999999315
002231.SZ,-0.1430000000000011
002232.SZ,0.3839999999999966
002233.SZ,-0.04800000000000099
002234.SZ,-0.15200000000000108
002235.SZ,-0.16700000000000034
002236.SZ,0.10499999999999851
002237.SZ,-0.07400000000000106
002238.SZ,-0.1120000000000016
002239.SZ,0.04699999999999951
002240.SZ,-0.06700000000000134
002241.SZ,0.5949999999999963
002242.SZ,-0.049000000000001064
002243.SZ,0.012999999999998155
002244.SZ,-0.07100000000000045
002245.SZ,0.00599999999999954
002246.SZ,-0.049000000000000356
002247.SZ,-0.059000000000000406
002248.SZ,-0.031000000000001162
002249.SZ,-0.003000000000001019
002250.SZ,-0.05100000000000143
002251.SZ,-0.10300000000000091
002252.SZ,-0.046000000000001276
002253.SZ,-0.027000000000002036
002254.SZ,-0.13400000000000117
002255.SZ,-0.04300000000000058
002256.SZ,-0.010000000000000212
002258.SZ,-0.037000000000001726
002259.SZ,-3.054285735749301e-16
002261.SZ,0.12699999999999745
002262.SZ,-0.015000000000002749
002263.SZ,-0.04600000000000041
002264.SZ,-0.03200000000000112
002265.SZ,-1.163000000000003
002266.SZ,-0.029000000000000237
002267.SZ,-0.020000000000000757
002268.SZ,0.1779999999999978
002269.SZ,-0.14600000000000052
002270.SZ,0.0499999999999972
002271.SZ,-0.06300000000000414
002272.SZ,0.15999999999999825
002273.SZ,0.6769999999999975
002274.SZ,-0.026000000000000644
002275.SZ,0.035999999999998165
002276.SZ,0.1400000000000002
002277.SZ,0.5719999999999992
002278.SZ,-0.04200000000000115
002279.SZ,-0.01700000000000112
002281.SZ,2.3629999999999933
002282.SZ,-0.05000000000000179
002283.SZ,-0.03900000000000091
002284.SZ,-0.004000000000000492
002285.SZ,-0.06700000000000038
002286.SZ,-0.013000000000001217
002287.SZ,-0.02700000000000246
002289.SZ,0.0229999999999994
002290.SZ,0.18799999999999786
002291.SZ,-0.11100000000000097
002292.SZ,-0.4760000000000011
002293.SZ,-0.10300000000000077
002294.SZ,-0.08100000000000358
002295.SZ,-0.07900000000000021
002296.SZ,-0.04300000000000113
002297.SZ,-0.06700000000000089
002298.SZ,-0.04800000000000081
002299.SZ,-0.09700000000000153
002300.SZ,-0.036000000000000594
002301.SZ,-0.3140000000000017
002302.SZ,-0.03900000000000136
002303.SZ,-0.04900000000000027
002304.SZ,0.255999999999996
002305.SZ,0.016999999999999956
002306.SZ,-0.12500000000000058
002307.SZ,-0.037000000000000685
002309.SZ,0.10999999999999974
002310.SZ,0.003999999999999696
002311.SZ,0.055999999999992986
002312.SZ,-0.020000000000001125
002313.SZ,-0.566000000000002
002314.SZ,-0.05300000000000033
002315.SZ,0.5099999999999962
002316.SZ,-0.015000000000000588
002317.SZ,-0.09700000000000027
002318.SZ,0.007999999999996286
002319.SZ,-0.18900000000000128
002320.SZ,-0.07399999999999982
002321.SZ,-0.09000000000000012
002322.SZ,-0.04400000000000147
002323.SZ,-0.06400000000000021
002324.SZ,-0.09700000000000113
002326.SZ,-0.05200000000000144
002327.SZ,-0.056000000000000896
002328.SZ,-9.470566633800186e-16
002329.SZ,-0.02900000000000051
002330.SZ,-0.03800000000000078
002331.SZ,0.09499999999999913
002332.SZ,-0.13500000000000056
002333.SZ,-0.07900000000000064
002334.SZ,-0.01400000000000137
002335.SZ,0.8099999999999961
002336.SZ,-0.09600000000000065
002337.SZ,-0.07900000000000072
002338.SZ,0.268999999999996
002339.SZ,0.16399999999999929
