ts_code,close
000001.SZ,-0.008282065942443411
000002.SZ,-0.027177434724604665
000004.SZ,-0.015212883552506615
000006.SZ,0.054027063083666754
000007.SZ,0.0073161806746711855
000008.SZ,0.018896131122546178
000009.SZ,0.009259386315989876
000010.SZ,0.024949876119687433
000011.SZ,0.007608538212311652
000012.SZ,0.001260910996759938
000014.SZ,0.05403316180674659
000016.SZ,0.028670097198398997
000017.SZ,0.021895940537449938
000019.SZ,0.0106620926243567
000020.SZ,0.0013390508862204437
000021.SZ,0.05451191156851518
000025.SZ,0.03902115494568299
000026.SZ,0.02430607966456999
000027.SZ,-0.006743663045549905
000028.SZ,0.03466971602820614
000029.SZ,0.03130283971793388
000030.SZ,0.007702306079664524
000031.SZ,0.008524871355060018
000032.SZ,-0.0023975605107681634
000034.SZ,0.052016390318276484
000035.SZ,0.014405565084810331
000036.SZ,0.020344196683819246
000037.SZ,0.016032780636554108
000039.SZ,-0.011132456641890689
000040.SZ,0.004518010291595175
000042.SZ,0.012497808271393152
000045.SZ,0.0520278254240517
000048.SZ,0.056665523156089
000049.SZ,-0.022841242614827832
000050.SZ,0.03156241661902026
000055.SZ,0.010255384028968915
000056.SZ,0.02701696207356581
000058.SZ,0.04602973127501416
000059.SZ,0.01204955212502381
000060.SZ,0.0012025919573088522
000061.SZ,0.03246807699637881
000062.SZ,-0.12931503716409412
000063.SZ,0.03876424623594398
000065.SZ,0.005170573661139498
000066.SZ,0.13750219172860662
000068.SZ,0.0115010482180293
000069.SZ,0.005422527158376181
000070.SZ,0.029686678101772335
000078.SZ,0.010485991995425917
000088.SZ,0.002918620163903115
000089.SZ,0.003143891747665197
000090.SZ,0.00681570421193061
000096.SZ,0.058993710691823804
000099.SZ,0.17770268724985677
000100.SZ,0.01213455307794927
000151.SZ,0.0782408995616541
000153.SZ,0.016920144844673066
000155.SZ,0.01162530970078125
000156.SZ,0.0184619782732989
000157.SZ,0.0006643796455116546
000158.SZ,0.03229083285687041
000159.SZ,0.019873451496092952
000166.SZ,8.766914427287331e-05
000301.SZ,0.022643415284924563
000333.SZ,-0.07466781017724565
000338.SZ,-0.016102153611587885
000400.SZ,-0.11638841242614864
000401.SZ,0.009547550981513147
000402.SZ,0.014045359252906358
000403.SZ,-0.040492090718506346
000404.SZ,0.008583952734895976
000407.SZ,0.012441013912711999
000408.SZ,0.0034354869449204363
000409.SZ,0.02821726700971965
000410.SZ,0.00970573661139689
000411.SZ,0.024676577091671204
000415.SZ,0.028913664951400752
000417.SZ,0.038498570611778075
000419.SZ,0.023813607775871822
000420.SZ,0.0172311797217457
000421.SZ,0.03922736801982076
000422.SZ,0.001987421383647607
000423.SZ,-0.007712978845055213
000425.SZ,0.0063571564703638755
000426.SZ,-0.0019355822374692326
000428.SZ,0.010153611587573799
000429.SZ,0.038688393367638664
000430.SZ,0.022944920907184984
000488.SZ,-0.015320373546788672
000498.SZ,0.004327425195349645
