ts_code,close
000001.SZ,0.0042869855394879735
000002.SZ,-0.03034482758620705
000004.SZ,0.04121913236929885
000006.SZ,0.005908787541712883
000007.SZ,-0.00606674082313695
000008.SZ,0.026364849833147925
000009.SZ,-0.0210723025583984
000010.SZ,0.014117908787541603
000011.SZ,-0.007744160177975691
000012.SZ,0.0013058954393769388
000014.SZ,0.05630478309232475
000016.SZ,-0.013644048943270438
000017.SZ,0.016978865406006488
000019.SZ,0.009599555061178799
000020.SZ,0.002674082313681691
000021.SZ,-0.0658353726362632
000025.SZ,-0.004531701890990335
000026.SZ,0.0327630700778642
000027.SZ,-0.007908787541713189
000028.SZ,-0.04410901001112368
000029.SZ,-0.01859399332591784
000030.SZ,-0.000983314794215935
000031.SZ,0.01703893214682974
000032.SZ,-0.0799644048943276
000034.SZ,-0.07660289210233658
000035.SZ,-0.0038042269187988894
000036.SZ,-0.050404894327030145
000037.SZ,-0.030976640711902242
000039.SZ,-0.024705228031146026
000040.SZ,-0.006985539488320417
000042.SZ,0.017452725250278026
000045.SZ,0.027868743047830772
000048.SZ,0.07177308120133427
000049.SZ,-0.0899799777530595
000050.SZ,-0.0004983314794217356
000055.SZ,0.006676307007786296
000056.SZ,0.03842936596218015
000058.SZ,0.019790878754170932
000059.SZ,-0.011850945494994597
000060.SZ,-0.0009165739710790674
000061.SZ,0.035730812013348
000062.SZ,-0.2688542825361516
000063.SZ,-0.0032569521690773767
000065.SZ,-0.04464516129032288
000066.SZ,-0.1878976640711911
000068.SZ,0.012832035595105583
000069.SZ,0.0013348164627363412
000070.SZ,0.0055328142380421915
000078.SZ,-0.001205784204671909
000088.SZ,-0.0011234705228033053
000089.SZ,-0.0017530589543939097
000090.SZ,0.0023159065628474747
000096.SZ,-0.0030255839822027693
000099.SZ,-0.146382647385985
000100.SZ,0.0020978865406005337
000151.SZ,-0.0015906562847612632
000153.SZ,0.010825361512791929
000155.SZ,0.02225806451612902
000156.SZ,0.018736373748609314
000157.SZ,-0.00512347052280334
000158.SZ,-0.2313704115684102
000159.SZ,-0.03262068965517263
000166.SZ,-0.0063470522803116105
000301.SZ,0.0001223581757504987
000333.SZ,0.09916796440489285
000338.SZ,-0.02139710789766449
000400.SZ,-0.07314126807564045
000401.SZ,-0.0031145717463849703
000402.SZ,-0.0009477196885429343
000403.SZ,-0.06311234705228022
000404.SZ,0.0027385984427138787
000407.SZ,0.013034482758620633
000408.SZ,-0.09477419354838765
000409.SZ,0.03432480533926576
000410.SZ,-0.004783092324805506
000411.SZ,0.02754838709677383
000415.SZ,-0.0161379310344828
000417.SZ,0.05606896551724123
000419.SZ,0.03700333704115676
000420.SZ,0.012947719688542747
