ts_code,close
000001.SZ,0.021593984962406
000002.SZ,-0.025406015037594026
000004.SZ,0.1235187969924805
000006.SZ,0.025210526315789437
000007.SZ,0.0008571428571426858
000008.SZ,0.03301503759398499
000009.SZ,-0.0021729323308272686
000010.SZ,0.019443609022556305
000011.SZ,-0.005203007518797256
000012.SZ,0.0008646616541352279
000014.SZ,0.039586466165413545
000016.SZ,0.016248120300751914
000017.SZ,0.02262406015037572
000019.SZ,-0.002000000000000162
000020.SZ,0.012150375939849098
000021.SZ,0.0032556390977435817
000025.SZ,-0.01024060150375983
000026.SZ,0.039977443609022424
000027.SZ,0.001030075187969781
000028.SZ,0.03992481203007409
000029.SZ,-0.003383458646616794
000030.SZ,0.0037744360902255917
000031.SZ,0.02524812030075181
000032.SZ,-0.015812030075188666
000034.SZ,0.09314285714285603
000035.SZ,0.004796992481202859
000036.SZ,-0.056278195488721976
000037.SZ,-0.042225563909774784
000039.SZ,-0.013601503759398543
000040.SZ,-0.00404511278195494
000042.SZ,0.012278195488721687
000045.SZ,0.02658646616541302
000048.SZ,0.0884360902255637
000049.SZ,-0.0506691729323309
000050.SZ,0.03593984962405985
000055.SZ,0.0030676691729322274
000056.SZ,0.05078195488721801
000058.SZ,0.010518796992481295
000059.SZ,-0.016007518796992637
000060.SZ,0.007285714285714254
000061.SZ,0.001992481203007542
000062.SZ,-0.15460902255639153
000063.SZ,0.2516541353383459
000065.SZ,-0.025631578947368568
000066.SZ,-0.08788721804511318
000068.SZ,0.024135338345864597
000069.SZ,-0.002353383458646602
000070.SZ,0.012037593984962309
000078.SZ,0.00033834586466156873
000088.SZ,-0.006511278195488899
000089.SZ,-0.00022556390977456552
000090.SZ,0.0008045112781954055
000096.SZ,0.0028496240601500853
000099.SZ,-0.13244360902255636
000100.SZ,0.03322556390977428
000151.SZ,-0.05275187969924856
000153.SZ,0.0060225563909773235
000155.SZ,0.046864661654135095
000156.SZ,0.035939849624060244
000157.SZ,0.003473684210526204
000158.SZ,-0.21663157894736942
000159.SZ,-0.05740601503759424
000166.SZ,0.005654135338345785
000301.SZ,-0.021834586466165706
000333.SZ,0.2667218045112757
000338.SZ,-0.001511278195489111
000400.SZ,0.10300751879699242
000401.SZ,-0.005458646616541528
000402.SZ,-0.008015037593985079
000403.SZ,-0.02521052631578965
000404.SZ,0.026879699248120392
000407.SZ,0.010563909774435989
000408.SZ,-0.06930827067669175
000409.SZ,-0.03688721804511287
000410.SZ,0.006714285714285564
000411.SZ,0.025323308270676508
000415.SZ,0.0033834586466164043
000417.SZ,0.02654887218045091
000419.SZ,0.03350375939849606
000420.SZ,0.024127819548872116
000421.SZ,-0.050300751879699436
000422.SZ,-0.007631578947368981
000423.SZ,0.20230075187969676
000425.SZ,-0.005804511278195654
000426.SZ,0.013533834586466016
000428.SZ,0.021503759398496167
000429.SZ,0.07690977443608976
000430.SZ,0.03525563909774425
000488.SZ,0.008864661654135316
000498.SZ,-0.004571428571428656
000501.SZ,0.1153007518796991
000503.SZ,-0.06966165413533859
000504.SZ,-0.02790977443609032
000505.SZ,-0.0027744360902257374
000506.SZ,0.0036541353383458437
000507.SZ,0.011015037593984853
000509.SZ,0.011609022556390914
000510.SZ,0.010037593984962286
000513.SZ,0.06357894736842165
000514.SZ,-0.0020375939849625064
000516.SZ,0.004293233082706744
000517.SZ,0.009879699248120264
000518.SZ,-0.021654135338345926
000519.SZ,0.01660150375939823
000520.SZ,0.0401654135338343
000521.SZ,0.01399248120300747
000523.SZ,0.017827067669172907
000524.SZ,0.05572932330827068
000525.SZ,-0.11793233082706792
000526.SZ,0.22122556390977346
000528.SZ,-0.009609022556391265
000529.SZ,0.0034586466165412565
000530.SZ,0.10512030075187954
000531.SZ,0.023661654135338387
000532.SZ,0.14812781954887172
000533.SZ,0.0008646616541353715
000534.SZ,0.08542105263157859
000536.SZ,-0.0034511278195489183
000537.SZ,0.006233082706766506
000538.SZ,0.1519022556390966
000539.SZ,0.005654135338345694
000541.SZ,0.016278195488721694
000543.SZ,0.04124060150375918
000544.SZ,-0.00791729323308282
000545.SZ,0.009496240601503706
000546.SZ,-0.06639849624060172
000547.SZ,-0.005984962406015168
000548.SZ,-0.011458646616541649
000550.SZ,-0.016293233082707505
000551.SZ,-0.00472932330827105
000552.SZ,0.007007518796992343
000553.SZ,0.027075187969924714
000554.SZ,0.004842105263157787
000555.SZ,0.08509774436090184
000557.SZ,-0.0006691729323309598
000558.SZ,0.08770676691729314
000559.SZ,0.00039097744360891954
000560.SZ,0.003578947368420996
000561.SZ,-0.027766917293233474
000563.SZ,0.0012857142857141937
000564.SZ,0.05477443609022555
000565.SZ,0.007037593984962286
000566.SZ,0.005864661654135374
000567.SZ,0.0048421052631577415
000568.SZ,-0.3013984962406035
000570.SZ,0.014969924812029977
000571.SZ,-0.02069172932330838
000572.SZ,0.021165413533834374
000573.SZ,-0.0012481203007519723
000576.SZ,0.047571428571428355
000581.SZ,0.012451127819548782
000582.SZ,0.0028421052631576772
000584.SZ,0.018526315789473745
000586.SZ,0.1258872180451125
000589.SZ,0.011353383458646516
000590.SZ,-0.03871428571428604
000591.SZ,-7.518796992531809e-06
000592.SZ,0.03872180451127808
000593.SZ,-0.010812030075188096
000595.SZ,0.01644360902255613
000596.SZ,-0.28833082706767454
000597.SZ,0.013210526315789431
000598.SZ,0.00675939849624062
000599.SZ,-0.0026766917293234373
000600.SZ,0.030646616541353207
000601.SZ,0.004571428571428447
000603.SZ,0.006323308270676631
000605.SZ,-0.11928571428571447
000607.SZ,0.03209022556390971
000608.SZ,0.021187969924811922
000609.SZ,-0.0026917293233082937
000610.SZ,0.10514285714285669
000612.SZ,0.0030451127819546265
000615.SZ,0.008308270676691713
000617.SZ,-0.011488721804511489
000619.SZ,0.12559398496240592
000620.SZ,0.03663909774436084
000622.SZ,-0.010120300751879767
000623.SZ,-0.00927067669172968
000625.SZ,0.010661654135338048
000626.SZ,0.006458646616541105
000627.SZ,0.04865413533834579
000628.SZ,0.2612706766917286
000629.SZ,0.022879699248120198
000630.SZ,0.005180451127819517
000631.SZ,0.013669172932330753
000632.SZ,0.010488721804511197
000633.SZ,0.0076090225563907946
000635.SZ,0.028676691729323123
000636.SZ,0.00665413533834544
000637.SZ,0.014368421052631544
000638.SZ,0.012330827067669073
000639.SZ,0.029804511278195386
000650.SZ,0.004827067669172821
000651.SZ,0.11636842105263015
000652.SZ,0.003684210526315566
000655.SZ,-0.005721804511278497
000656.SZ,0.0060375939849623824
000657.SZ,-0.019721804511278373
000659.SZ,0.03589473684210513
000661.SZ,-0.32118796992481474
000663.SZ,0.027759398496240345
000665.SZ,0.04569172932330818
000668.SZ,-0.006157894736842227
000669.SZ,0.019646616541353353
000670.SZ,0.08298496240601473
000672.SZ,-0.0012631578947369987
000676.SZ,0.010842105263157523
000677.SZ,0.01287969924812027
000678.SZ,0.06824812030075178
000679.SZ,0.13049624060150353
000680.SZ,-0.06287969924812065
000681.SZ,0.9859924812030074
000682.SZ,-0.009353383458646959
000683.SZ,0.00796240601503728
000685.SZ,0.023496240601503692
000686.SZ,0.014436090225563844
000688.SZ,0.10439849624060112
000690.SZ,0.009195488721804425
000691.SZ,0.0005639097744360535
000692.SZ,0.031255639097744294
000695.SZ,-0.184541353383459
000697.SZ,0.04773684210526311
000698.SZ,0.010142857142856981
000700.SZ,-0.010541353383459035
000701.SZ,0.02569172932330801
000702.SZ,-0.024654135338346275
000703.SZ,-0.0027969924812031323
000705.SZ,0.008473684210526205
000707.SZ,0.003939849624060012
000708.SZ,0.017616541353383215
000709.SZ,0.007458646616541286
000710.SZ,0.056992481203007476
000711.SZ,0.0030827067669172586
000712.SZ,-0.07779699248120343
000713.SZ,0.027917293233082445
000715.SZ,0.06388721804511277
000716.SZ,0.04117293233082704
000717.SZ,0.054285714285714264
000718.SZ,0.02106015037593987
000719.SZ,0.0702180451127817
000720.SZ,-0.01850375939849622
000721.SZ,0.11954887218045096
000722.SZ,-0.004977443609022684
000723.SZ,0.0051203007518797385
000725.SZ,0.008736842105262987
000726.SZ,0.007714285714285512
000727.SZ,0.021699248120300742
000728.SZ,0.018323308270676526
000729.SZ,0.06827819548872148
000731.SZ,-0.01690225563909784
000733.SZ,-0.05328571428571488
000735.SZ,0.027541353383458582
000736.SZ,-0.02091729323308258
000737.SZ,-0.010203007518796957
000738.SZ,0.010834586466165107
000739.SZ,0.007428571428570872
000750.SZ,0.005932330827067701
000751.SZ,0.004894736842105176
000752.SZ,0.08273684210526308
000753.SZ,0.00939849624060133
000755.SZ,0.01223308270676683
000756.SZ,0.006240601503759098
000757.SZ,0.014616541353383456
000758.SZ,0.00023308270676676985
000759.SZ,0.3025112781954887
000761.SZ,0.0028270676691728312
000762.SZ,-0.07487218045112784
000766.SZ,0.1072406015037592
000767.SZ,0.007263157894736748
000768.SZ,-0.015819548872181052
000776.SZ,0.010676691729322955
000777.SZ,-0.002030075187970328
000778.SZ,0.0037894736842105136
000779.SZ,0.005744360902255477
000782.SZ,0.007879699248120117
